ID,region,tenure,age,marital,address,income,ed,retire,gender,voice,internet,forward,custcat,churn,churn_event,monthly_revenue,monthly_margin,CLV_60_months,survival_probability_12m,churn_risk_12m,CLV_12_months,valuable_customer,at_risk_customer,valuable_and_at_risk
907,Zone 2,22,33,Married,2,24,Did not complete high school,No,Male,No,No,No,Basic service,No,0,25,16.25,537.1674106807061,0.8318234380398479,0.16817656196015207,167.85868424082392,False,False,False
908,Zone 1,49,35,Married,15,113,College degree,No,Male,No,No,No,E-service,No,0,35,22.75,978.5544098077936,0.9570203044118789,0.04297969558812109,253.37373953940772,False,False,False
909,Zone 3,5,39,Unmarried,0,22,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1057.4910469082554,0.8860740207092603,0.11392597929073967,313.78110578260635,True,False,False
910,Zone 2,18,69,Unmarried,28,11,Did not complete high school,Yes,Male,No,No,No,Basic service,No,0,25,16.25,729.6175453650643,0.979217721450717,0.02078227854928305,183.28904357075265,False,False,False
911,Zone 3,43,29,Unmarried,4,33,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1063.1467963093842,0.8778670573921377,0.12213294260786234,311.0005851825914,True,False,False
912,Zone 3,17,50,Unmarried,2,205,Post-undergraduate degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1223.7428535903537,0.806162555981598,0.19383744401840197,396.14899002338984,True,True,True
913,Zone 2,37,33,Unmarried,4,41,Some college,No,Female,No,No,No,E-service,Yes,1,35,22.75,863.4095579101993,0.898590128289545,0.10140987171045501,244.95234389112392,False,False,False
914,Zone 2,8,39,Unmarried,0,39,Did not complete high school,No,Female,No,No,No,Basic service,No,0,25,16.25,467.1500924772426,0.7637515644866357,0.23624843551336427,160.49850104032518,False,True,False
915,Zone 2,51,46,Married,8,107,High school degree,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1248.3893484877551,0.9533665799932726,0.04663342000672743,325.0945493522591,True,False,False
916,Zone 1,71,55,Married,11,198,Did not complete high school,No,Female,Yes,No,Yes,Plus service,No,0,45,29.25,1257.7216469568514,0.9563154489428306,0.043684551057169396,325.61273873331197,True,False,False
917,Zone 1,56,53,Married,23,100,Post-undergraduate degree,No,Female,Yes,Yes,No,E-service,No,0,35,22.75,959.9509686312498,0.9479481499048681,0.05205185009513191,252.07301008483992,False,False,False
918,Zone 3,70,68,Unmarried,21,1131,High school degree,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1330.6723188179503,0.981682326228079,0.01831767377192095,330.21176919586634,True,False,False
919,Zone 1,62,53,Unmarried,14,360,Some college,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1257.7122127508665,0.9564742206159177,0.04352577938408231,325.6488371971634,True,False,False
920,Zone 1,50,52,Married,22,162,High school degree,No,Female,Yes,No,Yes,Total service,No,0,60,39.0,1739.2270476154822,0.973357841944549,0.026642158055451004,438.3097249664825,True,False,False
921,Zone 3,1,31,Unmarried,3,29,Post-undergraduate degree,No,Female,No,Yes,No,Basic service,Yes,1,25,16.25,285.66962071476115,0.5226862316594554,0.4773137683405446,131.78034106738758,False,True,False
922,Zone 3,15,26,Unmarried,1,38,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,927.0051007187215,0.6692995630796932,0.3307004369203068,358.1747625087507,False,True,False
923,Zone 3,72,55,Married,24,82,Some college,No,Female,No,No,No,E-service,No,0,35,22.75,1047.906567669432,0.9870680745636475,0.012931925436352465,257.5814327303232,True,False,False
924,Zone 2,69,47,Married,10,159,High school degree,No,Male,No,No,Yes,Plus service,Yes,1,45,29.25,1264.6335364499996,0.9588467998357528,0.04115320016424717,326.0761379994879,True,False,False
925,Zone 2,32,44,Unmarried,10,201,High school degree,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1184.0725032325277,0.9297321902007212,0.07026780979927882,320.7952089387009,True,False,False
926,Zone 1,19,25,Married,6,27,College degree,No,Female,Yes,No,Yes,Plus service,Yes,1,45,29.25,1011.4831727066216,0.854488341229506,0.145511658770494,306.6177173250855,False,False,False
927,Zone 2,42,54,Unmarried,19,57,Some college,No,Female,Yes,Yes,No,Total service,No,0,60,39.0,1516.7016097147862,0.9100799873448608,0.08992001265513916,422.78549028917035,True,False,False
928,Zone 3,51,49,Unmarried,29,45,Did not complete high school,No,Male,No,No,No,Basic service,No,0,25,16.25,679.8714694734385,0.9441533065034506,0.05584669349654936,179.66852058574244,False,False,False
929,Zone 2,32,22,Married,2,17,High school degree,No,Female,Yes,No,Yes,Plus service,Yes,1,45,29.25,985.8156499514384,0.8413565108800101,0.15864348911998993,303.97849246480166,False,False,False
930,Zone 3,26,55,Married,13,61,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1312.7816296360404,0.9778044886925107,0.022195511307489313,329.60538192320604,True,False,False
931,Zone 2,39,44,Married,14,418,College degree,No,Male,Yes,No,Yes,Total service,No,0,60,39.0,1646.6053563268542,0.9489473328119378,0.05105266718806223,432.4176025596311,True,False,False
932,Zone 2,72,53,Unmarried,12,152,High school degree,No,Female,No,Yes,Yes,Total service,No,0,60,39.0,1565.230734063411,0.9245683483332431,0.07543165166675692,426.3580220846141,True,False,False
933,Zone 2,4,39,Unmarried,11,38,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1169.290426282649,0.7901954035970293,0.20980459640297067,393.71059291966486,True,True,True
934,Zone 2,54,50,Married,5,151,College degree,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1250.928005708981,0.9542017942305784,0.04579820576942162,325.24278218846104,True,False,False
935,Zone 1,34,40,Married,21,23,College degree,No,Female,No,Yes,Yes,Total service,No,0,60,39.0,1598.4902684073293,0.9354322882922937,0.06456771170770625,429.12258938904495,True,False,False
936,Zone 1,20,25,Married,4,33,College degree,No,Female,No,Yes,Yes,Basic service,No,0,25,16.25,411.84839990973035,0.7018477645902524,0.29815223540974756,153.15885224335585,False,True,False
937,Zone 3,14,49,Unmarried,4,26,Did not complete high school,No,Male,No,No,No,Basic service,No,0,25,16.25,555.0558465212939,0.8494870537673164,0.15051294623268363,169.87456552583524,False,False,False
938,Zone 1,61,59,Unmarried,26,89,Did not complete high school,Yes,Female,No,No,No,Plus service,No,0,45,29.25,1323.8306194691397,0.9795888497951326,0.02041115020486739,329.8420854996508,True,False,False
939,Zone 2,4,24,Unmarried,2,25,College degree,No,Male,Yes,Yes,No,Basic service,Yes,1,25,16.25,207.86632550097107,0.3887302541069351,0.6112697458930649,110.69341695730189,False,True,False
940,Zone 3,16,48,Unmarried,25,59,High school degree,No,Male,No,No,Yes,Plus service,Yes,1,45,29.25,1301.559662825361,0.9758941974485593,0.02410580255144068,329.36200492338804,True,False,False
941,Zone 1,13,41,Unmarried,9,55,High school degree,No,Female,No,No,No,Basic service,No,0,25,16.25,543.2286750960039,0.8389266184033708,0.1610733815966292,168.74539874355358,False,False,False
942,Zone 2,53,37,Married,18,25,Some college,No,Female,No,Yes,No,E-service,Yes,1,35,22.75,920.0263389849101,0.9282592906233059,0.07174070937669408,249.2492707000217,False,False,False
943,Zone 2,58,36,Married,13,39,High school degree,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1449.7989081380858,0.8887547299860353,0.11124527001396467,417.42330588851587,True,False,False
944,Zone 2,25,38,Married,19,56,Did not complete high school,No,Female,Yes,No,No,Plus service,No,0,45,29.25,1215.743279782199,0.9431054317846427,0.05689456821535732,323.3224021415596,True,False,False
945,Zone 1,71,61,Married,19,155,Some college,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1337.119749757315,0.9837842747251502,0.016215725274849824,330.58853331426417,True,False,False
946,Zone 1,22,33,Married,13,119,Post-undergraduate degree,No,Female,Yes,Yes,No,Total service,Yes,1,60,39.0,1331.9181297305033,0.847945983578774,0.15205401642122596,407.0701989957756,True,False,False
947,Zone 1,46,48,Married,15,64,Some college,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1289.1603576005707,0.968242271241901,0.03175772875809901,327.8141388615586,True,False,False
948,Zone 3,66,50,Married,2,333,Post-undergraduate degree,No,Male,No,Yes,No,E-service,No,0,35,22.75,906.2246830256709,0.9210899114181296,0.07891008858187043,248.20746416620514,False,False,False
949,Zone 1,69,58,Married,29,26,High school degree,No,Female,Yes,Yes,Yes,Total service,No,0,60,39.0,1702.8982311289524,0.9633342371763276,0.0366657628236724,435.85822268678766,True,False,False
950,Zone 2,38,49,Married,3,33,College degree,No,Male,No,Yes,No,E-service,No,0,35,22.75,887.4321719672954,0.9116699311985113,0.08833006880148875,246.86452357628914,False,False,False
951,Zone 3,16,35,Unmarried,7,46,Some college,No,Male,No,No,No,Basic service,No,0,25,16.25,506.3446790264379,0.802745521321962,0.19725447867803803,164.69143443556317,False,True,False
952,Zone 3,44,39,Married,8,41,High school degree,No,Male,Yes,Yes,Yes,Total service,No,0,60,39.0,1397.1274454180818,0.8709791091407263,0.1290208908592737,412.91664963653125,True,False,False
953,Zone 1,50,50,Unmarried,24,31,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1289.960526780067,0.9683530075624047,0.03164699243759528,327.82679982017703,True,False,False
954,Zone 3,10,23,Unmarried,1,29,College degree,No,Female,Yes,Yes,Yes,Total service,No,0,60,39.0,837.5809397887616,0.6186091881291975,0.3813908118708025,343.07562146824796,False,True,False
955,Zone 2,7,41,Unmarried,6,94,High school degree,No,Male,Yes,No,Yes,Total service,No,0,60,39.0,1422.5345991689883,0.8876292815499801,0.11237071845001989,418.26892805987814,True,False,False
956,Zone 3,71,48,Unmarried,25,288,Some college,No,Male,No,No,Yes,Basic service,No,0,25,16.25,670.8412550641457,0.9376086384781501,0.062391361521849875,178.98875314720772,False,False,False
957,Zone 3,16,39,Married,5,31,Did not complete high school,No,Female,No,No,No,Basic service,No,0,25,16.25,573.1188422572714,0.864985963006029,0.13501403699397097,171.5139144782065,False,False,False
958,Zone 3,6,20,Unmarried,0,25,High school degree,No,Female,No,No,Yes,Plus service,No,0,45,29.25,855.0702259955174,0.7739855751949076,0.22601442480509237,291.34193305317,False,True,False
959,Zone 2,46,55,Unmarried,24,269,High school degree,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1307.6677200399206,0.9746284669108553,0.02537153308914475,328.9684338257648,True,False,False
960,Zone 3,51,49,Married,13,203,Some college,No,Male,Yes,No,Yes,Plus service,No,0,45,29.25,1238.39849158104,0.9496589830095896,0.05034101699041038,324.4150482292748,True,False,False
961,Zone 3,5,34,Unmarried,12,22,High school degree,No,Male,Yes,No,Yes,Basic service,Yes,1,25,16.25,448.91150582278505,0.7454533915437379,0.2545466084562621,158.6817802775035,False,True,False
962,Zone 2,49,54,Married,23,25,High school degree,No,Female,No,No,No,Basic service,No,0,25,16.25,704.1995510283588,0.9604357561550768,0.039564243844923186,181.3274602541999,False,False,False
963,Zone 3,49,51,Married,14,222,Post-undergraduate degree,No,Male,No,Yes,No,E-service,No,0,35,22.75,953.4931074083869,0.9450373220030454,0.054962677996954645,251.6650973812849,False,False,False
964,Zone 1,26,30,Married,4,76,Some college,No,Male,No,No,No,Basic service,No,0,25,16.25,540.7288243326233,0.8350172573310621,0.16498274266893787,168.19487349431895,False,False,False
965,Zone 3,22,39,Unmarried,4,55,High school degree,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1156.220224039567,0.7782181772774238,0.22178182272257618,388.61235036857556,True,True,True
966,Zone 3,51,45,Married,4,46,Some college,No,Male,Yes,Yes,Yes,Total service,No,0,60,39.0,1424.0077413361123,0.8801671978757558,0.11983280212424419,415.25198442079056,True,False,False
967,Zone 1,19,27,Married,7,56,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1178.464108320986,0.787364313859657,0.212635686140343,391.08192269495703,True,True,True
968,Zone 1,9,36,Unmarried,1,79,Some college,No,Female,Yes,No,Yes,Plus service,Yes,1,45,29.25,925.1978976475177,0.8125384846019327,0.18746151539806732,298.7606585450485,False,True,False
969,Zone 3,15,25,Married,0,51,Some college,No,Female,No,No,No,Basic service,No,0,25,16.25,474.7071658035552,0.7704623488630106,0.22953765113698943,161.06590446213266,False,True,False
970,Zone 2,57,63,Unmarried,19,61,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1312.5596875151398,0.9759036540557559,0.024096345944244146,329.1823832535073,True,False,False
971,Zone 3,48,45,Unmarried,15,41,Did not complete high school,No,Female,No,No,No,Basic service,No,0,25,16.25,620.3682518333833,0.9012049428793042,0.0987950571206958,175.23003820756472,False,False,False
972,Zone 2,9,53,Married,20,50,High school degree,No,Female,No,No,No,Basic service,Yes,1,25,16.25,703.9367160051376,0.9673261930382542,0.03267380696174582,182.25162050163823,False,False,False
973,Zone 1,61,52,Unmarried,21,82,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1284.2631844075,0.9660108311492359,0.033989168850764084,327.3872473380136,True,False,False
974,Zone 3,72,53,Unmarried,34,108,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1330.9944096669747,0.9817566314833583,0.018243368516641656,330.22393605081385,True,False,False
975,Zone 3,57,60,Unmarried,20,14,High school degree,Yes,Female,No,No,Yes,Plus service,No,0,45,29.25,1307.0049601867763,0.9740138914089852,0.0259861085910148,328.84133816732844,True,False,False
976,Zone 2,57,51,Unmarried,10,46,Did not complete high school,No,Male,No,Yes,No,E-service,No,0,35,22.75,893.0756685852882,0.9142917491810669,0.08570825081893307,247.22504824122362,False,False,False
977,Zone 1,37,60,Married,0,46,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1268.2767108403111,0.9613604202885581,0.03863957971144194,326.5892263660444,True,False,False
978,Zone 3,45,51,Unmarried,13,146,College degree,No,Male,No,No,No,Basic service,No,0,25,16.25,629.8524735132618,0.9084250632941424,0.09157493670585759,175.98531336081072,False,False,False
979,Zone 3,45,39,Married,15,36,Did not complete high school,No,Female,No,Yes,No,Basic service,No,0,25,16.25,566.430770373227,0.8580071625463696,0.14199283745363045,170.66948104692824,False,False,False
980,Zone 2,55,44,Unmarried,24,83,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1267.4117594588226,0.9601698315026568,0.03983016849734322,326.33140712436966,True,False,False
981,Zone 2,24,27,Unmarried,2,17,Some college,No,Male,Yes,No,No,E-service,Yes,1,35,22.75,736.9864389552616,0.8218396774532217,0.17816032254677827,233.46363177675954,False,True,False
982,Zone 3,1,20,Unmarried,1,18,Some college,No,Male,Yes,Yes,No,Basic service,Yes,1,25,16.25,157.4121945255566,0.2872243631188866,0.7127756368811133,93.5852562889612,False,True,False
983,Zone 2,34,23,Married,3,24,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1079.6742415307315,0.8853291703684895,0.11467082963151054,312.43397038304425,True,False,False
984,Zone 3,14,37,Married,5,48,Some college,No,Female,No,No,No,Basic service,No,0,25,16.25,561.8030737300668,0.8555900940740658,0.14440990592593417,170.5370571457384,False,False,False
985,Zone 3,6,32,Unmarried,10,47,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1099.809920472885,0.9041818921710322,0.09581810782896782,316.96566154186434,True,False,False
986,Zone 3,24,30,Unmarried,0,25,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1034.4801148534154,0.7248132621815832,0.27518673781841685,374.06973851893014,True,True,True
987,Zone 2,3,26,Married,6,59,College degree,No,Female,Yes,No,Yes,Total service,Yes,1,60,39.0,1401.1221349277964,0.8873110942249676,0.11268890577503243,419.5426348368092,True,False,False
988,Zone 1,4,30,Unmarried,1,45,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,855.3100880304535,0.6277832266629021,0.3722167733370979,346.61418295511584,False,True,False
989,Zone 1,72,40,Married,19,163,College degree,No,Male,No,No,No,E-service,No,0,35,22.75,1006.8676989589937,0.9693890047745337,0.030610995225466286,255.10430519188455,False,False,False
990,Zone 1,44,56,Unmarried,4,63,High school degree,No,Female,No,No,No,Plus service,Yes,1,45,29.25,1215.0207505325266,0.9410842094599777,0.05891579054002227,322.8517402791987,True,False,False
991,Zone 1,50,43,Unmarried,6,27,Some college,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1163.9462082095567,0.9207448500060167,0.07925514999398331,319.06986988868107,True,False,False
992,Zone 2,61,50,Married,16,190,High school degree,No,Female,No,Yes,Yes,E-service,No,0,35,22.75,960.9515677730243,0.9483142414903618,0.05168575850963819,252.12105597335386,False,False,False
993,Zone 1,34,52,Married,2,106,High school degree,No,Male,No,Yes,Yes,Plus service,No,0,45,29.25,1116.518139574245,0.9014874456635369,0.09851255433646311,315.49556595960723,True,False,False
994,Zone 3,26,54,Married,30,26,Some college,No,Female,No,No,Yes,Total service,Yes,1,60,39.0,1821.5867253876827,0.994076560694344,0.005923439305655975,443.2840863417245,True,False,False
995,Zone 1,15,46,Married,17,63,Post-undergraduate degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1507.4030140630111,0.9108290742522877,0.08917092574771235,423.344775106984,True,False,False
996,Zone 3,10,39,Unmarried,0,27,Some college,No,Female,No,No,No,Basic service,No,0,25,16.25,471.61232746279006,0.767808594178869,0.23219140582113096,160.86550980171393,False,True,False
997,Zone 1,7,34,Unmarried,2,22,Post-undergraduate degree,No,Female,No,No,No,Basic service,No,0,25,16.25,449.4567376110007,0.744378771653814,0.25562122834618595,158.31947240133312,False,True,False
